issueKey;title;resolution;status;assignee;createdDateEpoch;resolvedDateEpoch;type;attachments;brokenBy;description;comments;
BCEL-283;[BCEL-283] Support for StackMap should be different from StackMapTable;Fixed;Closed;Benedikt Ritter;1478711051000;1504121001000;Bug;[Appendix1-verifier.pdf, Attribute.diff, ClassFileCMP-SE6.0.pdf];[];[It turns out we made a mistake with the StackMap renaming changes. I ran into a problem decoding some old .class files and went back to the Java Specification Requests (JSRs) to try and understand the history of the StackMap attribute. While I was not able to get the complete story, I have a pretty good guess at what happened and it does explain the problem I have seen. The official introduction of StackMaps appears to be JSR 202 from (approx.) Sept. 2006 and it is part of JDK6 (see attached spec) . However, StackMaps were originally proposed much earlier (approx.) March 2002 - see the attached verifier spec. It appears there were some implementations of this earlier specification - the ASM tool was one and there may be others. The key differences are: Typechecker Spec: StackMap attribute with fixed format and no frame type byte JDK 6 Spec: StackMapTable attribute with variable format including a frame type byte. The JVM and the javap tool support BOTH formats. BCEL recognizes both attribute names, but treats them the same, as JDK6 version. I don't think the changes will be too difficult. I will create a proposed fix within the next few days.];[Hi markro, Any news on this? Just curious, Gary I have changed my mind on this - we do not need to support - in fact, we should disallow. StackMaps are not needed for Java versions < JDK6 and the new style StackMapTable is required for Java versions > JDK5. So I made a small change to Attribute.java that warns and ignores old style StackMaps. This worked fine for the problems I had observed. Added comment and diff with suggested change. Mark ~/w/a/c/commons-bcel > svn ci -m "BCEL-283: Support for StackMap should be different from StackMapTable. Thanks to Mark Roberts"Sending        src/changes/changes.xmlSending        src/main/java/org/apache/bcel/classfile/Attribute.javaTransmitting file data ..doneCommitting transaction...Committed revision 1806724. Thank you!];
BCEL-284;[BCEL-284] InvokeDynamic needs to override getReferenceType to return 'something' more right;Fixed;Closed;Unassigned;1481074178000;1481074716000;Bug;[];[];[InvokeDynamic inherits it's getReferenceType from FieldOrMethod which is the wrong implementation. It should override it, to java.lang.Object? null? not sure. probably Object];[svn commit 1773000.];
BCEL-285;[BCEL-285] "ClassFormatException: Invalid signature" thrown on generics;Unresolved;Open;Unassigned;1484687103000;0;Bug;[];[];[The following stripped down example throws an Exception in BCEL: Bar.java import java.io.IOException.import java.util.stream.Stream.import org.apache.bcel.classfile.ClassParser.public class Main {  public static void main(String[] args) throws IOException {    ClassParser parser = new ClassParser(Main.class.getResourceAsStream("Main.class"), "Main.class").    parser.parse().getMethods()[2].getCode().toString(). /* <- EXCEPTION thrown */    ((Stream<? extends Object>)null).peek(x -> {}). /* <- problem spot */  }} The exception is: Exception in thread "main" org.apache.bcel.classfile.ClassFormatException: Invalid signature: `!+Ljava/lang/Object.'at org.apache.bcel.classfile.Utility.signatureToString(Utility.java:930)at org.apache.bcel.classfile.LocalVariable.toStringShared(LocalVariable.java:187)at org.apache.bcel.classfile.LocalVariableTypeTable.toString(LocalVariableTypeTable.java:121)at java.lang.String.valueOf(String.java:2994)at java.lang.StringBuilder.append(StringBuilder.java:131)at org.apache.bcel.classfile.Code.toString(Code.java:316)at org.apache.bcel.classfile.Code.toString(Code.java:328)at Main.main(Main.java:9) This problem only occurs in eclipse (I am using NEON.2) and does not occur in Intellij (I am using 2016.3.2). This probably indicates that ecj and javac differ in their class code generator. Since our project uses sonar:findbugs which uses BCEL this is a major problem for us.];[This does look like an invalid signature to me. The error message does not show the entire signature, just the part it could not parse. The "!" should not be there. The remainder of the signature (after the !) looks correct and corresponds to "extends Object" the "?" should have been compiled into a "*" in the signature. Perhaps this is a bug in the compiler you mention that it is using "!" instead of "*"? Where is Main.class? No idea. My comments are based on reading the information in the bug report. I don't have access to either of the compilers mentioned. Probably should ask original reporter.];
BCEL-286;[BCEL-286] Utility.signatureToString fails if a method has multiple type arguments;Fixed;Closed;Benedikt Ritter;1487171130000;1505234244000;Bug;[Utility.diff];[];[signatureToString (in classfile/Utility.java) gets confused if a method has multiple type arguments. I have included a patch for fix and update to test-case that demonstrates the problem.];[I found more problems and have expanded the fix and the test case. The revised changes are in signature2.diff. The signature processing in BCEL has only a little support for generic types. I have been trying to add some more support but the code really needs a complete rewrite. It should probably be modified to use sun.reflect.generics.parser. Hello markro, this patch does not apply because of missing target: 'src/test/java/org/apache/bcel/PLSE2TestCase.java'. Can you update your diff? Thank you! Sorry about that. There was some duplication in our local tests. I have deleted PLSE2TestCase and updated UtilityTestCase instead. New Utility.diff should be good to go. ~/w/a/c/commons-bcel > svn ci -m "BCEL-286: Utility.signatureToString fails if a method has multiple type arguments. Thanks to Mark Roberts."Sending        src/changes/changes.xmlSending        src/main/java/org/apache/bcel/classfile/Utility.javaSending        src/test/java/org/apache/bcel/classfile/UtilityTestCase.javaTransmitting file data ...doneCommitting transaction...Committed revision 1808131. Thank you!];
BCEL-287;[BCEL-287] IINC does not handle -128 properly;Fixed;Resolved;Benedikt Ritter;1487973315000;1504121324000;Bug;[IINC.diff];[];[src/main/java/org/apache/bcel/generic/IINC.java is only allowing -127 to +127 as an argument. it should allow -128 as well. I have attached a patch.];[~/w/a/c/commons-bcel > svn ci -m "BCEL-287: IINC does not handle -128 properly. Thanks to Mark Roberts"Sending        src/changes/changes.xmlSending        src/main/java/org/apache/bcel/generic/IINC.javaTransmitting file data ..doneCommitting transaction...Committed revision 1806726.];
BCEL-288;[BCEL-288] NoSuchElementException in org.apache.bcel.generic.InvokeInstruction.toString();Unresolved;Open;Unassigned;1488128745000;0;Bug;[];[];[When I run JasminVisitor example I get: java.util.NoSuchElementExceptionat java.util.StringTokenizer.nextToken(StringTokenizer.java:349)at org.apache.bcel.generic.InvokeInstruction.toString(InvokeInstruction.java:59) Possible bug fix in `org.apache.bcel.generic.InvokeInstruction`, add ":" as delimiter in the `java.util.StringTokenizer`:     /**     * @return mnemonic for instruction with symbolic references resolved     */    @Override    public String toString( final ConstantPool cp ) {        final Constant c = cp.getConstant(super.getIndex()).        final StringTokenizer tok = new StringTokenizer(cp.constantToString(c), ":").        return Const.getOpcodeName(super.getOpcode()) + " " + tok.nextToken().replace('.', '/')                + tok.nextToken().    }];[];
BCEL-289;[BCEL-289] Crash when parsing constructor of inner classes with parameters annotated;Fixed;Closed;Bruno P. Kinoshita;1494946366000;1495176237000;Bug;[];[];[BCEL crashes when parsing the constructor of an inner class whose parameters are annotated. For instance, when parsing the jar obtained from the following classes: public @interface A {}public @interface B {}public class Test {    public class Inner {public Inner(@A Object a, @B Object b) {}    }} In particular: ClassParser cp = new ClassParser(args[0]).ClassGen cg = new ClassGen(cp.parse()).MethodGen mg = new MethodGen(cg.getMethodAt(0), cg.getClassName(), cg.getConstantPool()).mg.getAnnotationsOnParameter(0). (where args[0] points to Test$Inner.class) you get Exception in thread "main" java.lang.ArrayIndexOutOfBoundsException: 2at org.apache.bcel.generic.MethodGen.ensureExistingParameterAnnotationsUnpacked(MethodGen.java:1120)at org.apache.bcel.generic.MethodGen.getAnnotationsOnParameter(MethodGen.java:1073)];[Reproduced issue locally. Didn't have time to debug with latest from master branch, nor to investigate it very deeply. If anyone feels like jumping in and having a look, feel free (-: Noticed that removing the annotations the issue is gone. Not sure what's the problem. As far as I can understand (I'm debugging with the code of release 6.0), it seems that there is a problem with the syntetic parameter of the inner constructor: at bytecode level, the signature of the constructor is: public void <init>(Test arg0, Object arg1, Object arg2)  The code raising the exception is the first line of the following for loop: for (int j = 0. j < arg_types.length. j++) {  // This returns Annotation[] ...  final ParameterAnnotationEntry immutableArray = rpa  .getParameterAnnotationEntries()[j].  // ... which needs transforming into an AnnotationGen[] ...  final List<AnnotationEntryGen> mutable = makeMutableVersion(immutableArray.getAnnotationEntries()).  // ... then add these to any we already know about  param_annotations[j].addAll(mutable). } When I debug class MethodGen just before the exception is raisen, I see that: arg_types is: [Test, java.lang.Object, java.lang.Object] rpa.parameter_annotation_table (returned by getParameterAnnotationEntries) is: [@LA., @LB.] It looks like when rpa (RuntimeVisibleParameterAnnotations) is built it does not take into account the syntectic parameter. rpa comes from the field attribute_vect. If you don't have any annotation on parameters, I expect attribute_vect to be an empty collection, so the body of the for loop wrapping the code crashing is never executed. Hope this helps! Reproduced with BCEL 6.1-SNAPSHOT. pferrara thanks for the detailed report. Yesterday I didn't have much time to debug the issue. Will try to debug in the next days with the latest version from master branch (i.e. BCEL 6.1-SNAPSHOT) and see if there is an easy way to fix it. But if you find a way to fix it before, feel free to submit a pull request and/or update this ticket. Cheers Bruno kinow honestly I do not think I'm in position to propose a fix for this: I am not sure whether the problem is just in the for loop raising the exception (and the fix might be rather straightforward if one can know that a parameter is syntetic), or in how parameter_annotation_table is built (and here I would have no idea where to start). I think the best is if you can give a look and find out where the problem is (and obviously no problem at all if it will take some time!). Thanks! GitHub user kinow opened a pull request: https://github.com/apache/commons-bcel/pull/13 BCEL-289: iterate through parameter annotation entries using the right limit The code was iterating through the number of parameters (3 in this case, the Bar parent class, and the two annotated parameters, while looking for annotated parameters. As the constructor method has two annotated parameters, it throws an ArrayIndexOutOfBoundsException. Found no pull requests with this fix, Maven site reports look OK, no new warnings/errors added, added a simple unit test. As I never contributed to BCEL, will drop a message to the mailing list asking for someone to review it before I merge it. Cheers Bruno You can merge this pull request into a Git repository by running: $ git pull https://github.com/kinow/commons-bcel BCEL-289 Alternatively you can review and apply these changes as the patch at: https://github.com/apache/commons-bcel/pull/13.patch To close this pull request, make a commit to your master/trunk branch with (at least) the following in the commit message: This closes #13 commit d60291173e4d4a589873338547d968a540210507 Author: Bruno P. Kinoshita <brunodepaulak@yahoo.com.br> Date: 2017-05-18T09:37:07Z BCEL-289: iterate through parameter annotation entries using the right limit Pull request submitted pferrara feel free to give it a try and comment if that works for you. Included a test case based on your example. Will drop an e-mail to the mailing list as I never really used much BCEL, nor know the code base very well. Cheers Bruno kinow The fix works, thank you very much!!! Pull request merged in Subversion. The sync process takes a while normally, so we may have to wait minutes/hours till it is marked as closed in GitHub, and the ASF bot comments here. Should be included in BCEL 6.1. Thanks! Bruno Github user asfgit closed the pull request at: https://github.com/apache/commons-bcel/pull/13 Time to migrate to Git then? +1 that would be great];
BCEL-290;[BCEL-290] Verifier reports 'Constant pool at index 0 is null' for invokedynamic;Duplicate;Resolved;Unassigned;1497028646000;1497029043000;Bug;[];[];[When the BCEL Verifier encounters an invokedynamic bytecode (such as those generated by javac for lambdas), it throws a org.apache.bcel.classfile.ClassFormatException in Pass3a reporting that "Constant pool at index 0 is null." Test case: public class Bug3 {    public Runnable foo() {return () -> {}.    }} Output: JustIce by Enver Haase, (C) 2001-2002.<http://bcel.sourceforge.net><http://commons.apache.org/bcel>Now verifying: Bug3Pass 1:VERIFIED_OKPassed verification.Pass 2:VERIFIED_OKPassed verification.Pass 3a, method number 0 ['public void <init>()']:VERIFIED_OKPassed verification.Pass 3b, method number 0 ['public void <init>()']:VERIFIED_OKPassed verification.Exception in thread "main" org.apache.bcel.classfile.ClassFormatException: Constant pool at index 0 is null.at org.apache.bcel.classfile.ConstantPool.getConstant(ConstantPool.java:258)at org.apache.bcel.classfile.ConstantPool.getConstantString(ConstantPool.java:293)at org.apache.bcel.generic.FieldOrMethod.getReferenceType(FieldOrMethod.java:116)at org.apache.bcel.generic.FieldOrMethod.getLoadClassType(FieldOrMethod.java:133)at org.apache.bcel.verifier.statics.Pass3aVerifier$InstOperandConstraintVisitor.visitLoadClass(Pass3aVerifier.java:521)at org.apache.bcel.generic.INVOKEDYNAMIC.accept(INVOKEDYNAMIC.java:114)at org.apache.bcel.generic.InstructionHandle.accept(InstructionHandle.java:302)at org.apache.bcel.verifier.statics.Pass3aVerifier.pass3StaticInstructionOperandsChecks(Pass3aVerifier.java:443)at org.apache.bcel.verifier.statics.Pass3aVerifier.do_verify(Pass3aVerifier.java:208)at org.apache.bcel.verifier.PassVerifier.verify(PassVerifier.java:71)at org.apache.bcel.verifier.Verifier.doPass3a(Verifier.java:89)at org.apache.bcel.verifier.Verifier.main(Verifier.java:216)];[];
BCEL-291;[BCEL-291] Verifier rejects invokevirtual on array: org.apache.bcel.generic.ClassGenException: [Ljava/lang/Object does not represent an ObjectType;Unresolved;Reopened;Unassigned;1497029455000;0;Bug;[];[];[If a Java program invokes a java.lang.Object method on a variable whose static type is an array, the methodref associated with the invokevirtual will refer to an array class. When the BCEL verifier encounters such a class, it fails with a ClassGenException. Test case: public class Bug1 {    public static Object[] bug(Object[] arg) {return arg.clone().    }} Outoput: JustIce by Enver Haase, (C) 2001-2002.<http://bcel.sourceforge.net><http://commons.apache.org/bcel>Now verifying: Bug1Pass 1:VERIFIED_OKPassed verification.Pass 2:VERIFIED_OKPassed verification.Pass 3a, method number 0 ['public void <init>()']:VERIFIED_OKPassed verification.Pass 3b, method number 0 ['public void <init>()']:VERIFIED_OKPassed verification.Exception in thread "main" org.apache.bcel.generic.ClassGenException: [Ljava/lang/Object. does not represent an ObjectTypeat org.apache.bcel.generic.FieldOrMethod.getLoadClassType(FieldOrMethod.java:137)at org.apache.bcel.verifier.statics.Pass3aVerifier$InstOperandConstraintVisitor.visitLoadClass(Pass3aVerifier.java:521)at org.apache.bcel.generic.INVOKEVIRTUAL.accept(INVOKEVIRTUAL.java:85)at org.apache.bcel.generic.InstructionHandle.accept(InstructionHandle.java:302)at org.apache.bcel.verifier.statics.Pass3aVerifier.pass3StaticInstructionOperandsChecks(Pass3aVerifier.java:443)at org.apache.bcel.verifier.statics.Pass3aVerifier.do_verify(Pass3aVerifier.java:208)at org.apache.bcel.verifier.PassVerifier.verify(PassVerifier.java:71)at org.apache.bcel.verifier.Verifier.doPass3a(Verifier.java:89)at org.apache.bcel.verifier.Verifier.main(Verifier.java:216)];[Added test org.apache.bcel.verifier.JiraBcel291TestCase.];
BCEL-295;[BCEL-295] Incorrect live range information in LocalVariableGen;Fixed;Resolved;Unassigned;1507648676000;1512246332000;Bug;[LocalVariableGen.diff];[];[(Not sure of priority - blocker for me, but probably of little consequence for most clients.) There is a design flaw with the treatment of local variable live ranges. In the .class file these are demarcated via byte code offsets into the method's instructions. The range is from start up to, but not including, the length. If the live range lasts through the end of the method, then length points to the first byte 'past' the end of the method. BCEL converts these offsets into InstructionHandles and in doing so can no longer differentiate between a live range that ends prior to the last instruction of the method or one that includes the last instruction of the method. How to fix this is a bit of a problem. The 'correct' solution would seem to be to keep end as a null InstructionHandle as indicated by some of the comments. Unfortunately, LocalVariableGen does not have access to the method's InstructionList and thus cannot easily convert this null pointer back to the correct length for output. We could grab the InstructionHandle for start and then count the instruction bytes as we iterate to the end. But all this still begs the question of the fact this would be a change in behavior - a client would now have to check for a null end handle before dereferencing. The proposed fix I have attached takes another approach. It sets a flag in the constructor if the initial value for end is null and then lets all else proceed unchanged. A client may test this flag to see if the special case is active. Also, the getLocalVariable method uses this flag to correctly set the length on output. I believe this approach would have no effect on existing code. We would only need to document the new flag for clients that might care.];[The patch is small and seems OK at first glance but I am not comfortable applying without a matching unit test. I do appreciate the low/no impact WRT compatibility. That's a plus What do others think? I might have time to provide a unit test next week. GitHub user markro49 opened a pull request: https://github.com/apache/commons-bcel/pull/17 BCEL-295 fix local variable live range length. add test case You can merge this pull request into a Git repository by running: $ git pull https://github.com/markro49/commons-bcel bcel295 Alternatively you can review and apply these changes as the patch at: https://github.com/apache/commons-bcel/pull/17.patch To close this pull request, make a commit to your master/trunk branch with (at least) the following in the commit message: This closes #17 commit 9bda4c39979c184c4aa73bf99c93387bbbbf30d1 Author: Mark Roberts <markro@cs.washington.edu> Date: 2017-10-13T20:06:11Z fix local variable live range length. add test case Github user asfgit closed the pull request at: https://github.com/apache/commons-bcel/pull/17 In svn trunk already.];
BCEL-297;[BCEL-297] Possible NPE in override implementation of Object.equals;Fixed;Resolved;Unassigned;1507658365000;1549898844000;Bug;[];[];[classfile/JavaClass.java: classfile/Field.java: classfile/Constant.java: classfile/Method.java: generic/FieldGen.java: generic/MethodGen.java: all define a bcelComparator that overrides Object.equals. However, they will throw a null pointer exception for myConstant.equals(null) instead of returning false. This non-standard behavior should either be corrected or documented.];[Hey, markro We can just use Objects.equals to avoid this issue. Instead of throw a null pointer exception. but a false instead. I will give a PR to this issue. Thanks. GitHub user zhangminglei opened a pull request: https://github.com/apache/commons-bcel/pull/20 BCEL-297 Fix NPE in BCELComparator concrete implementations. This PR fix the potential NPE. You can merge this pull request into a Git repository by running: $ git pull https://github.com/zhangminglei/commons-bcel BCEL-297 Alternatively you can review and apply these changes as the patch at: https://github.com/apache/commons-bcel/pull/20.patch To close this pull request, make a commit to your master/trunk branch with (at least) the following in the commit message: This closes #20 commit 2338bf801caf437c3ee11cc666d2054c8f56d968 Author: zhangminglei <zml13856086071@163.com> Date: 2017-11-04T12:43:35Z BCEL-297 Fix NPE in BCELComparator concrete implementations. In git master. Please verify and close.];
BCEL-299;[BCEL-299] Fix example src/examples/ClassDumper.java ClassDumper.processID().;Fixed;Closed;Unassigned;1509800605000;1562439019000;Bug;[];[];[In ClassDumper.java example , We can not resolve symbol Constants.JVM_CLASSFILE_MAGIC in processID method as Constants does not have a JVM_CLASSFILE_MAGIC constant number.];[GitHub user zhangminglei opened a pull request: https://github.com/apache/commons-bcel/pull/21 BCEL-299 Fix resolve symbol error You can merge this pull request into a Git repository by running: $ git pull https://github.com/zhangminglei/commons-bcel BCEL-299 Alternatively you can review and apply these changes as the patch at: https://github.com/apache/commons-bcel/pull/21.patch To close this pull request, make a commit to your master/trunk branch with (at least) the following in the commit message: This closes #21 commit 0f61c7c18f46d8bdb96e05b290baf629811ac6f1 Author: zhangminglei <zml13856086071@163.com> Date: 2017-11-04T13:14:18Z BCEL-299 Fix resolve symbol error Resolved independently in git master now.];
BCEL-302;[BCEL-302] Ancient jakarta branch;Unresolved;Open;Unassigned;1518713373000;0;Bug;[];[];[The repository at https://github.com/apache/commons-bcel/branches contains a branch named "jakarta" that has not been updated in 7 years. Can this branch be deleted in order to clean up the repossitory?];[];
BCEL-303;[BCEL-303] AssertionViolatedException in Pass 3A Verification of invoke instructions;Unresolved;Open;Unassigned;1529990603000;0;Bug;[A.class];[];[The verifier throws an assertion violation / INTERNAL ERROR in pass 3A when verifying a malformed class file. As I understand it, the issue is that if class A implements interface B, then class A can be pass stage 1 verification even if class B is not resolved. However, pass 3A verification of code that invokes a method defined on class A assumes that the receiver type and all its interfaces are fully resolved. Steps to reproduce: Save the attached file as "example/A.class" and run: java -cp <classpath> org.apache.bcel.verifier.Verifier example.A The file A.class was generated automatically by the fuzzer JQF (https://github.com/rohanpadhye/jqf). Expected output: VERIFIED_REJECTED Observed output: JustIce by Enver Haase, (C) 2001-2002. <http://bcel.sourceforge.net> <http://commons.apache.org/bcel> Now verifying: example.A Pass 1: VERIFIED_OK Passed verification. Pass 2: VERIFIED_OK Passed verification. Exception in thread "main" org.apache.bcel.verifier.exc.AssertionViolatedException: INTERNAL ERROR: Missing class: java.lang.ClassNotFoundException: Exception while looking for class example.I0: java.io.IOException: Couldn't find: example/I0.class at org.apache.bcel.verifier.statics.Pass3aVerifier$InstOperandConstraintVisitor.visitINVOKEVIRTUAL(Pass3aVerifier.java:1315) at org.apache.bcel.generic.INVOKEVIRTUAL.accept(INVOKEVIRTUAL.java:89) at org.apache.bcel.generic.InstructionHandle.accept(InstructionHandle.java:302) at org.apache.bcel.verifier.statics.Pass3aVerifier.pass3StaticInstructionOperandsChecks(Pass3aVerifier.java:443) at org.apache.bcel.verifier.statics.Pass3aVerifier.do_verify(Pass3aVerifier.java:208) at org.apache.bcel.verifier.PassVerifier.verify(PassVerifier.java:71) at org.apache.bcel.verifier.Verifier.doPass3a(Verifier.java:89) at org.apache.bcel.verifier.Verifier.main(Verifier.java:216) Caused by: java.lang.ClassNotFoundException: Exception while looking for class example.I0: java.io.IOException: Couldn't find: example/I0.class at org.apache.bcel.util.MemorySensitiveClassPathRepository.loadClass(MemorySensitiveClassPathRepository.java:97) at org.apache.bcel.classfile.JavaClass.getInterfaces(JavaClass.java:847) at org.apache.bcel.verifier.statics.Pass3aVerifier$InstOperandConstraintVisitor.getMethodRecursive(Pass3aVerifier.java:1181) at org.apache.bcel.verifier.statics.Pass3aVerifier$InstOperandConstraintVisitor.visitINVOKEVIRTUAL(Pass3aVerifier.java:1304) ... 7 more Caused by: java.io.IOException: Couldn't find: example/I0.class at org.apache.bcel.util.ClassPath.getClassFile(ClassPath.java:279) at org.apache.bcel.util.ClassPath.getInputStream(ClassPath.java:209) at org.apache.bcel.util.ClassPath.getInputStream(ClassPath.java:188) at org.apache.bcel.util.MemorySensitiveClassPathRepository.loadClass(MemorySensitiveClassPathRepository.java:95) ... 10 more];[The A class file you provided is not in a Java package, therefore I cannot add it along with all of your other classes with the exact same unpackaged class name to our src/test/resources folder. It would be great if you could provide class files in a package named after something like jqf_0, jqf_1, and son on. This would allow us to add these files as src/test/resources/jqf_0/Hello.class, src/test/resources/jqf_1/A.class, and so on. The class files attached with this bug report and similar ones that I submitted (BCEL-303, BCEL-307, BCEL-308, BCEL-309, BCEL-310, BCEL-311, BCEL-312, BCEL-313) are all automatically generated by a fuzzer. I do not have corresponding source to compile with package names. Do you know of a tool for editing the bytecode directly to add a package name? Thanks. Otherwise, I would suggest not including all these test cases in the same classpath, but instead having the tests use a temporary class loader to load these package-less classes from a given directory. Fixed with https://github.com/apache/commons-bcel/pull/117];
BCEL-304;[BCEL-304] ClassPath.getClassFile() and friends do not work with JDK 9 and higher;Fixed;Closed;Gary D. Gregory;1531853616000;1532754117000;Bug;[];[];[When trying to get the class file for Java classes (ie. java.lang.String), an IOException is thrown: Exception in thread "main" java.io.IOException: Couldn't find: java.lang.String.class at org.apache.bcel.util.ClassPath.getClassFile(ClassPath.java:279) at org.apache.bcel.util.ClassPath.getClassFile(ClassPath.java:301) at bcel.test.GetClassFileTest.main(GetClassFileTest.java:12) The root cause appears to be the restructuring of Java starting with Java 9. Specifically, the removal of the rt.jar. The above excpetion can be reproduced using a simple application: package bcel.test. import java.io.IOException. import org.apache.bcel.util.ClassPath. public class GetClassFileTest { public static void main(String[] args) throws IOException { String className = "java.lang.String". System.out.println("Looking up ClassPath.ClassFile for: " + className). ClassPath.ClassFile classFile = ClassPath.SYSTEM_CLASS_PATH.getClassFile(className). if (classFile != null) { System.out.println("Class file base: " + classFile.getBase()). System.out.println("Class file path: " + classFile.getPath()). } } } Running this on Java 8 produces the following output, whereas running it on Java 9+ produces the IOException: Class file base: C:\jdk1.8.0_161\jre\lib\rt.jar Class file path: java/lang/String.class];[I pulled the commons-bcel code to investigate and found a potential solution: 1. In ClassPath.getClassPath(), add the *.jomd files in JAVA_HOME/jmods to the classpath list. (Perhaps include a property for greater flexibility.) 2. In ClassPath.Zip.getClassFile(String, String), include logic to look up a ZipEntry in a .jmod file. The structure of the jmod file differs slightly from a jar file in that the .class files are in a classes directory so the zip.getEntry call needs to be told to look in that directory instead of the root. Hi epavlak, If you can provide a test case and/or solution via a GitHub PR [1], that would greatly accelerate any possible resolution. Thank you! Gary [1] https://github.com/apache/commons-bcel GitHub user epavlak opened a pull request: https://github.com/apache/commons-bcel/pull/22 BCEL-304 Include Java 9+ modules in path used by ClassPath.java With the restructuring of Java .class files in Java 9 and higher to be in modules instead of the rt.jar, the ClassPath.getClassFile method would fail to find Java class files (ex: String.class). These modifications include the Java 9+ modules in the path used by ClassPath.java so that the .class files can be located. You can merge this pull request into a Git repository by running: $ git pull https://github.com/epavlak/commons-bcel BCEL-304 Alternatively you can review and apply these changes as the patch at: https://github.com/apache/commons-bcel/pull/22.patch To close this pull request, make a commit to your master/trunk branch with (at least) the following in the commit message: This closes #22 commit e331171f168ab335b9756294406e85d9995731bd Author: epavlak <epavlak@...> Date: 2018-07-27T19:50:30Z BCEL-304 Include Java 9+ modules in path used by ClassPath.java commit 98157fb61a547d8d4fe40826d1f863a1c1f1c374 Author: epavlak <epavlak@...> Date: 2018-07-27T19:53:58Z BCEL-304 Include Java 9+ modules in path used by ClassPath.java commit d5a73b6987eb262d90f809e3a2b77845fcce95d2 Author: epavlak <epavlak@...> Date: 2018-07-27T19:56:57Z BCEL-304 Include Java 9+ modules in path used by ClassPath.java I have created a PR. This is my first time doing so. If I have done anything incorrectly, please let me know. Hi epavlak, Thank you for your patch. The patch only works on a JDK, it does not solve the problem when running on a JRE since there is no jmods directory in a JRE Gary I applied a quite reworked version of the patch and changed this ticket description to say "JDK" instead of "Java". Dealing with a JRE will be in a new ticket. epavlak: Please verifty and close. Github user asfgit closed the pull request at: https://github.com/apache/commons-bcel/pull/22 Everything appears to be working as it should. Closing the defect. garydgregory, thanks for everything on this one. Do you have any information on when this will be included in a release? Nothing is scheduled ATM. If I were you I would tests the SNAPSHOT build out the wazoo on your Java 9 or above set up and report back on the dev mailing list once you are certain that nothing is missing or broken WRT Java >= 9. garydgregory, I wanted to follow-up and see if you had any information on when the 6.3 release will be available. It's becoming somewhat of a hot topic for us as we move applications to Java 9+. Thanks. epavlak, We do not have a release planned ATM. You might want to ping the dev mailing list and raise awareness for your need for a release. Gary];
BCEL-306;[BCEL-306] Why is this string.replace line needed in generic.ObjectType constructor?;Unresolved;Open;Unassigned;1534688845000;0;Bug;[];[];[Why is this line present in the ObjectType constructor: https://github.com/apache/commons-bcel/blob/5e2febea94ae56db7fd0729e808625f7be1f6a32/src/main/java/org/apache/bcel/generic/ObjectType.java#L45 The javadoc states that this constructor expects a fully qualified name(which do not contain '/'s). Is it some legacy stuff which is no longer needed since all the tests pass if I replace this line with this one: this.class_name = class_name.];[Let's see if anyone chimes in with some historical context...];
